Rank,Platform,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global
4557,PS3,TRON: Evolution,2010,Action,Disney Interactive Studios,0.27,0.1,0,0.05,0.43
4577,PS3,LEGO Rock Band,2009,Misc,Warner Bros. Interactive Entertainment,0.24,0.13,0,0.06,0.42
4629,PS3,Green Day: Rock Band,2010,Misc,MTV Games,0.19,0.16,0,0.07,0.42
4650,PS3,Tom Clancy's HAWX 2,2010,Action,Ubisoft,0.21,0.12,0.03,0.05,0.42
4661,PS3,Harry Potter and the Deathly Hallows - Part 1,2010,Action,Electronic Arts,0.13,0.21,0,0.08,0.42
4663,PS3,WWE All Stars,2011,Fighting,THQ,0.16,0.18,0,0.07,0.42
4673,PS3,Katamari Forever,2009,Puzzle,Namco Bandai Games,0.26,0.05,0.06,0.04,0.42
4692,PS3,Cars: Mater-National Championship,2007,Racing,THQ,0.37,0.01,0,0.03,0.41
4700,PS3,Destiny: The Taken King,2015,Shooter,Activision,0.16,0.17,0.02,0.06,0.41
4710,PS3,BlazBlue: Continuum Shift,2010,Fighting,PQube,0.21,0.08,0.09,0.04,0.41
4717,PS3,Mass Effect Trilogy,2012,Action,Electronic Arts,0.37,0,0,0.04,0.41
4732,PS3,UEFA Euro 2008 Austria-Switzerland,2008,Sports,Electronic Arts,0.08,0.27,0,0.06,0.41
4741,PS3,Transformers: Fall of Cybertron,2012,Action,Activision,0.19,0.15,0,0.07,0.41
4744,PS3,Monopoly Streets,2010,Misc,Electronic Arts,0.16,0.18,0,0.07,0.41
4762,PS3,TNA iMPACT!,2008,Fighting,Midway Games,0.22,0.12,0,0.06,0.41
4776,PS3,Asura's Wrath,2012,Action,Capcom,0.18,0.12,0.06,0.05,0.41
4783,PS3,Disney Sing It! High School Musical 3: Senior Year,2008,Misc,Disney Interactive Studios,0.08,0.26,0,0.07,0.4
4791,PS3,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",2007,Action,Activision,0.32,0.04,0.01,0.04,0.4
4792,PS3,Sega Superstars Tennis,2008,Sports,Sega,0.13,0.2,0,0.08,0.4
4795,PS3,Wall-E,2008,Platform,THQ,0.12,0.21,0,0.08,0.4
4802,PS3,Thief (2014),2014,Action,Square Enix,0.1,0.2,0.02,0.08,0.4
4821,PS3,Cabela's Big Game Hunter 2010,2009,Sports,Activision Value,0.37,0,0,0.03,0.4
4825,PS3,Iron Man 2,2010,Action,Sega,0.14,0.19,0,0.07,0.4
4859,PS3,Condemned 2: Bloodshot,2008,Action,Sega,0.17,0.16,0,0.07,0.4
4860,PS3,Silent Hill: Homecoming,N/A,Action,Konami Digital Entertainment,0.18,0.15,0,0.06,0.4
4864,PS3,Armored Core V,2012,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.4
4868,PS3,NBA Jam,2010,Sports,Electronic Arts,0.22,0.12,0,0.06,0.4
4880,PS3,Just Dance 2014,2013,Misc,Ubisoft,0.17,0.15,0,0.07,0.39
4883,PS3,GRID 2,2013,Racing,Codemasters,0.07,0.23,0.01,0.09,0.39
4886,PS3,Skylanders: SuperChargers,2015,Action,Activision,0.15,0.18,0,0.06,0.39
4889,PS3,Dungeon Siege III,2011,Role-Playing,Square Enix,0.17,0.14,0.03,0.06,0.39
4890,PS3,Viking: Battle for Asgard,2008,Action,Sega,0.14,0.18,0,0.07,0.39
4917,PS3,Metal Gear Solid: The Legacy Collection,2013,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.05,0.39
4930,PS3,MLB 15: The Show,2015,Sports,Sony Computer Entertainment,0.3,0.01,0,0.07,0.39
4936,PS3,Robert Ludlum's The Bourne Conspiracy,N/A,Action,Vivendi Games,0.18,0.14,0,0.06,0.39
4948,PS3,Marvel: Ultimate Alliance,2006,Role-Playing,Activision,0.33,0.02,0,0.04,0.39
4950,PS3,MotoGP 08,2008,Racing,Capcom,0.07,0.24,0,0.08,0.39
4953,PS3,Tiger Woods PGA Tour 14,2013,Sports,Electronic Arts,0.16,0.15,0,0.07,0.39
4961,PS3,MLB 14: The Show,2014,Sports,Sony Computer Entertainment America,0.35,0,0,0.04,0.39
4982,PS3,Virtua Tennis 2009,2009,Sports,Sega,0.09,0.23,0,0.07,0.38
4996,PS3,Disney Sing It,2008,Misc,Disney Interactive Studios,0.27,0.07,0,0.04,0.38
4999,PS3,Get Fit with Mel B,2010,Sports,Black Bean Games,0.15,0.17,0,0.07,0.38
5010,PS3,Skate,2007,Sports,Electronic Arts,0.29,0.05,0,0.04,0.38
5013,PS3,NCAA Football 08,2007,Sports,Electronic Arts,0.35,0,0,0.03,0.38
5015,PS3,NHL 15,2014,Sports,Electronic Arts,0.21,0.11,0,0.06,0.38
5031,PS3,NBA 2K7,2006,Sports,Take-Two Interactive,0.3,0.04,0,0.04,0.38
5041,PS3,EA Sports MMA,2010,Fighting,Electronic Arts,0.16,0.15,0.01,0.06,0.38
5058,PS3,FIFA 17,2016,Sports,Electronic Arts,0.02,0.29,0.01,0.05,0.38
5071,PS3,Mobile Suit Gundam: Extreme VS Full Boost,2014,Fighting,Namco Bandai Games,0,0,0.38,0,0.38
5079,PS3,The House of the Dead: Overkill - Extended Cut,2011,Shooter,Sega,0.15,0.17,0,0.06,0.38
5089,PS3,Alien: Isolation,2014,Shooter,Sega,0.12,0.19,0,0.07,0.37
5091,PS3,SAW,2009,Action,Konami Digital Entertainment,0.13,0.17,0,0.07,0.37
5132,PS3,Command & Conquer: Red Alert 3 Ultimate Edition,2009,Strategy,Electronic Arts,0.14,0.17,0,0.06,0.37
5138,PS3,Bionic Commando,2009,Platform,Capcom,0.12,0.17,0.01,0.07,0.37
5155,PS3,Transformers: Dark of the Moon,2011,Action,Activision,0.11,0.19,0,0.07,0.37
5192,PS3,Earth Defense Force 2025,2013,Shooter,D3Publisher,0.04,0.03,0.27,0.02,0.36
5213,PS3,Guitar Hero: Smash Hits,2009,Misc,Activision,0.2,0.11,0,0.05,0.36
5232,PS3,Dark Void,2010,Action,Capcom,0.18,0.12,0,0.06,0.36
5233,PS3,James Bond 007: Legends,2012,Shooter,Activision,0.11,0.17,0,0.07,0.36
5239,PS3,Ryu Ga Gotoku Kenzan!,2008,Adventure,Sega,0,0,0.36,0,0.36
5245,PS3,Defiance,2013,Shooter,Trion Worlds,0.19,0.11,0,0.05,0.36
5255,PS3,Monopoly,2008,Misc,Electronic Arts,0.25,0.06,0,0.04,0.36
5275,PS3,Remember Me,2013,Action,Capcom,0.1,0.18,0,0.07,0.35
5280,PS3,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,2010,Sports,Sega,0.09,0.2,0,0.07,0.35
5282,PS3,Mini Ninjas,2009,Action,Eidos Interactive,0.14,0.16,0,0.06,0.35
5299,PS3,Pac-Man All-Stars,2011,Fighting,Namco Bandai Games,0.2,0.08,0.04,0.04,0.35
5307,PS3,Sniper: Ghost Warrior 2,2013,Shooter,City Interactive,0.05,0.19,0.03,0.07,0.35
5308,PS3,Racquet Sports,2010,Sports,Ubisoft,0.11,0.17,0,0.06,0.35
5319,PS3,The Shoot,2010,Shooter,Sony Computer Entertainment,0.13,0.16,0.01,0.06,0.35
5325,PS3,Enemy Territory: Quake Wars,2008,Shooter,Activision,0.23,0.07,0,0.04,0.35
5344,PS3,F1 Race Stars,2012,Racing,Codemasters,0.06,0.21,0,0.08,0.35
5362,PS3,Conan,2007,Action,THQ,0.13,0.15,0,0.06,0.34
5389,PS3,Dynasty Warriors 6 Empires,2009,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34
5394,PS3,Silent Hill HD Collection,2012,Action,Konami Digital Entertainment,0.15,0.11,0.03,0.05,0.34
5398,PS3,Harry Potter and the Half-Blood Prince,2009,Action,Electronic Arts,0.15,0.13,0,0.06,0.34
5405,PS3,Harry Potter and the Deathly Hallows - Part 2,2011,Action,Electronic Arts,0.14,0.15,0,0.05,0.34
5420,PS3,NHL 09,2008,Sports,Electronic Arts,0.29,0.02,0,0.03,0.34
5427,PS3,Buzz! The Ultimate Music Quiz,2010,Misc,Sony Computer Entertainment,0,0.25,0,0.08,0.34
5429,PS3,The Eye of Judgment,2007,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03,0.34
5441,PS3,Sengoku Musou 3 Z,2011,Action,Ackkstudios,0,0,0.33,0,0.33
5442,PS3,Operation Flashpoint: Red River,2011,Shooter,Codemasters,0.06,0.15,0.07,0.05,0.33
5449,PS3,Binary Domain,2012,Action,Sega,0.09,0.08,0.14,0.03,0.33
5464,PS3,The Darkness II,2012,Shooter,Take-Two Interactive,0.14,0.14,0,0.05,0.33
5465,PS3,SingStar Take That,2009,Misc,Sony Computer Entertainment,0,0.3,0,0.03,0.33
5482,PS3,NCAA Basketball 10,2009,Sports,Electronic Arts,0.31,0,0,0.03,0.33
5486,PS3,Rugby World Cup 2011,2011,Sports,505 Games,0,0.25,0,0.08,0.33
5504,PS3,Dragon Ball Z: Battle of Z,2014,Fighting,Namco Bandai Games,0.1,0.11,0.06,0.05,0.33
5509,PS3,FIFA Street 3,2008,Sports,Electronic Arts,0.08,0.18,0,0.06,0.33
5516,PS3,Cabela's Dangerous Hunts 2011,2010,Sports,Activision,0.26,0.04,0,0.03,0.33
5521,PS3,Phineas and Ferb: Across the 2nd Dimension,2011,Action,Disney Interactive Studios,0.15,0.12,0,0.05,0.33
5530,PS3,Vin Diesel: Wheelman,2009,Racing,Ubisoft,0.12,0.15,0,0.06,0.33
5541,PS3,Angry Birds Star Wars,2013,Strategy,Activision,0.1,0.17,0,0.06,0.33
5554,PS3,Clash of the Titans,2010,Action,Namco Bandai Games,0.09,0.16,0.01,0.06,0.33
5555,PS3,Folklore,2007,Role-Playing,Sony Computer Entertainment,0.2,0.05,0.05,0.03,0.33
5560,PS3,Dead Rising 2: Off the Record,2011,Action,Capcom,0.11,0.08,0.1,0.03,0.33
5576,PS3,Def Jam Rapstar,2010,Misc,Konami Digital Entertainment,0.25,0.05,0,0.03,0.33
5579,PS3,J Stars Victory Vs.,2014,Fighting,Namco Bandai Games,0.04,0.06,0.2,0.02,0.32
5587,PS3,Resident Evil: Revelations 2,2015,Action,Capcom,0.06,0.08,0.16,0.03,0.32
5589,PS3,Golden Axe: Beast Rider,2008,Action,Sega,0.13,0.14,0,0.06,0.32
5603,PS3,Overlord II,2009,Action,Codemasters,0.11,0.15,0,0.06,0.32
5698,PS3,LEGO Marvel's Avengers,2016,Action,Warner Bros. Interactive Entertainment,0.1,0.17,0,0.05,0.32
5715,PS3,Sniper Elite 3,2014,Shooter,505 Games,0.1,0.15,0,0.06,0.31
5730,PS3,MLB 07: The Show,2007,Sports,Sony Computer Entertainment,0.29,0,0,0.02,0.31
5781,PS3,Major League Baseball 2K8,2008,Sports,Bethesda Softworks,0.28,0,0,0.02,0.31
5791,PS3,Sorcery,2012,Action,Sony Computer Entertainment,0.14,0.12,0,0.05,0.31
5796,PS3,The King of Fighters XIII,2011,Fighting,Rising Star Games,0.17,0.07,0.04,0.03,0.31
5811,PS3,Monsters vs. Aliens,2009,Action,Activision,0.21,0.06,0,0.03,0.31
5828,PS3,One Piece: Unlimited World Red,2014,Action,Namco Bandai Games,0.09,0.12,0.06,0.05,0.3
5837,PS3,Dai-2-Ji Super Robot Taisen OG,2012,Strategy,Namco Bandai Games,0,0,0.3,0,0.3
5838,PS3,Stranglehold,2007,Shooter,Midway Games,0.24,0.03,0,0.03,0.3
5869,PS3,Drakengard 3,2013,Role-Playing,Square Enix,0.1,0,0.19,0.02,0.3
5925,PS3,Call of Juarez: The Cartel,2011,Shooter,Ubisoft,0.12,0.13,0,0.05,0.3
5937,PS3,Wanted: Weapons of Fate,2009,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.05,0.3
5940,PS3,Dreamworks Madagascar Kartz,2009,Racing,Activision,0.19,0.07,0,0.04,0.3
5946,PS3,Fist of the North Star: Ken's Rage 2,2012,Fighting,Tecmo Koei,0,0,0.3,0,0.3
5962,PS3,Front Mission Evolved,2010,Shooter,Square Enix,0.09,0.07,0.11,0.03,0.29
5972,PS3,The Godfather: Dons Edition,2007,Action,Electronic Arts,0.25,0.02,0,0.03,0.29
5978,PS3,The Amazing Spider-Man 2 (2014),2014,Action,Activision,0.06,0.16,0.02,0.05,0.29
5979,PS3,Dynasty Warriors: Strikeforce,2009,Action,Tecmo Koei,0.11,0.08,0.07,0.03,0.29
5987,PS3,Majin and the Forsaken Kingdom,2010,Adventure,Namco Bandai Games,0.09,0.14,0.01,0.05,0.29
5994,PS3,The Bureau: XCOM Declassified,2013,Shooter,Take-Two Interactive,0.08,0.16,0,0.05,0.29
6008,PS3,Starhawk,2012,Action,Sony Computer Entertainment,0.18,0.05,0.03,0.03,0.29
6016,PS3,Medieval Moves: Deadmund's Quest,2011,Action,Sony Computer Entertainment,0.13,0.12,0,0.05,0.29
6033,PS3,Bladestorm: The Hundred Years' War,2007,Action,Tecmo Koei,0.1,0.03,0.14,0.02,0.29
6051,PS3,One Piece: Pirate Warriors 3,2015,Action,Namco Bandai Games,0,0.09,0.19,0.01,0.29
6066,PS3,Trivial Pursuit,2009,Misc,Electronic Arts,0.12,0.12,0,0.05,0.29
6075,PS3,BlazBlue: Chrono Phantasma,2013,Fighting,Arc System Works,0.13,0,0.14,0.02,0.29
6092,PS3,El Shaddai: Ascension of the Metatron,2011,Action,Ignition Entertainment,0.11,0.07,0.08,0.03,0.29
6093,PS3,Family Guy: Back to the Multiverse,2012,Action,Activision,0.12,0.12,0,0.05,0.29
6104,PS3,The Golden Compass,2007,Action,Sega,0.14,0.1,0,0.05,0.29
6113,PS3,Hot Shots Golf: World Invitational,2012,Sports,Sony Computer Entertainment,0,0,0.28,0,0.28
6132,PS3,Tony Hawk: Shred,2010,Sports,Activision,0.18,0.07,0,0.04,0.28
6137,PS3,Siren: Blood Curse,2008,Action,Sony Computer Entertainment,0,0.17,0.09,0.02,0.28
6153,PS3,Dead to Rights: Retribution,2010,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28
6174,PS3,Army of Two: The Devil's Cartel,2013,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28
6177,PS3,Guitar Hero Live,2015,Misc,Activision,0.09,0.14,0,0.05,0.28
6196,PS3,Shadows of the Damned,2011,Action,Electronic Arts,0.11,0.09,0.04,0.04,0.28
6201,PS3,Just Dance 2015,2014,Misc,Ubisoft,0.12,0.11,0,0.05,0.28
6223,PS3,Guitar Hero: Van Halen,2009,Misc,Activision,0.14,0.09,0,0.04,0.28
6241,PS3,Puppeteer,2013,Platform,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.04,0.28
6271,PS3,Rapala Pro Bass Fishing 2010,2010,Sports,Activision,0.18,0.06,0,0.03,0.27
6295,PS3,Hatsune Miku: Project Diva f,2013,Misc,Sega,0.08,0,0.19,0.01,0.27
6322,PS3,The Adventures of Tintin: The Game,2011,Action,Ubisoft,0.06,0.16,0,0.05,0.27
6331,PS3,Sengoku Basara 4,2014,Action,Capcom,0,0,0.27,0,0.27
6340,PS3,Spider-Man: Web of Shadows,2008,Action,Activision,0.2,0.04,0,0.03,0.27
6366,PS3,The Incredible Hulk,2008,Action,Sega,0.22,0.03,0,0.03,0.27
6369,PS3,NASCAR 2011: The Game,2011,Racing,Activision,0.25,0,0,0.02,0.27
6403,PS3,Rock Revolution,N/A,Misc,Unknown,0.25,0,0,0.02,0.27
6413,PS3,Teenage Mutant Ninja Turtles: Danger of the Ooze,2014,Adventure,Activision,0.11,0.11,0,0.05,0.27
6426,PS3,Jikkyou Powerful Pro Yakyuu 2010,2010,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27
6429,PS3,Dynasty Warriors 7: Xtreme Legends,2011,Action,Tecmo Koei,0.04,0.05,0.16,0.02,0.27
6436,PS3,Atelier Ayesha: The Alchemist of Dusk,2012,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.27
6442,PS3,NBA 07,2006,Sports,Sony Computer Entertainment,0.24,0,0.01,0.02,0.26
6451,PS3,Gundam Breaker,2013,Action,Namco Bandai Games,0,0,0.26,0,0.26
6454,PS3,A.C.E.: Another Century's Episode R,2010,Simulation,Namco Bandai Games,0,0,0.26,0,0.26
6459,PS3,Dragon Age Origins: Awakening,2010,Role-Playing,Spike,0.24,0,0,0.02,0.26
6477,PS3,Prison Break: The Conspiracy,2010,Action,Deep Silver,0.05,0.16,0,0.05,0.26
6487,PS3,Jikkyou Powerful Pro Yakyuu 2013,2013,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26
6498,PS3,Jonah Lomu Rugby Challenge,N/A,Sports,Home Entertainment Suppliers,0,0.2,0,0.06,0.26
6508,PS3,Jikkyou Powerful Pro Yakyuu 2011,2011,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26
6516,PS3,Disney Sing It: Pop Hits,2009,Misc,Disney Interactive Studios,0.17,0.05,0,0.03,0.26
6521,PS3,Juiced 2: Hot Import Nights,2007,Racing,THQ,0.18,0.04,0.01,0.03,0.26
6533,PS3,Yakuza: Ishin,2014,Action,Sega,0,0,0.26,0,0.26
6542,PS3,Tom Clancy's Splinter Cell: Double Agent,2007,Action,Ubisoft,0.2,0.03,0,0.03,0.26
6545,PS3,The Testament of Sherlock Holmes,2012,Adventure,Focus Home Interactive,0.05,0.15,0,0.06,0.26
6554,PS3,Samurai Warriors 4,2014,Action,Tecmo Koei,0,0,0.26,0,0.26
6572,PS3,Star Trek: The Game,2013,Action,Namco Bandai Games,0.1,0.11,0,0.05,0.26
6578,PS3,Tokyo Jungle,2012,Action,Sony Computer Entertainment,0,0,0.26,0,0.26
6579,PS3,Hunted: The Demon's Forge,2011,Action,Bethesda Softworks,0.12,0.08,0.02,0.04,0.26
6586,PS3,NASCAR 09,2008,Racing,Electronic Arts,0.22,0.01,0,0.02,0.26
6612,PS3,NHL 08,2007,Action,Electronic Arts,0.16,0.06,0,0.03,0.25
6619,PS3,Journey,2012,Adventure,Sony Computer Entertainment Europe,0.04,0.15,0,0.06,0.25
6626,PS3,The Chronicles of Riddick: Assault on Dark Athena,2009,Shooter,Vivendi Games,0.12,0.1,0,0.04,0.25
6632,PS3,Hatsune Miku: Project Diva F 2nd,2014,Misc,Sega,0.09,0.04,0.1,0.03,0.25
6635,PS3,Game of Thrones,2012,Role-Playing,Focus Home Interactive,0.1,0.11,0,0.04,0.25
6654,PS3,Up,2009,Action,THQ,0.15,0.07,0,0.03,0.25
6655,PS3,Birds of Steel,2012,Simulation,Konami Digital Entertainment,0.1,0.09,0.02,0.04,0.25
6662,PS3,Just Dance Kids 2,2011,Misc,Ubisoft,0.1,0.1,0,0.04,0.25
6720,PS3,X-Men: Destiny,2011,Action,Activision,0.14,0.08,0,0.03,0.25
6725,PS3,Ben 10 Ultimate Alien: Cosmic Destruction,2010,Platform,D3Publisher,0.12,0.09,0,0.04,0.25
6726,PS3,Yakuza Zero: The Place of Oath,2015,Action,Sega,0,0,0.25,0,0.25
6733,PS3,TV Superstars,2010,Misc,Sony Computer Entertainment,0.07,0.13,0,0.05,0.25
6744,PS3,Harry Potter and the Order of the Phoenix,2007,Action,Electronic Arts,0.18,0.04,0,0.03,0.25
6749,PS3,Fuel,2009,Racing,Codemasters,0.08,0.12,0,0.05,0.25
6750,PS3,Hasbro Family Game Night 3,2010,Misc,Electronic Arts,0.18,0.04,0,0.03,0.25
6755,PS3,SBK Superbike World Championship,2008,Racing,Black Bean Games,0.12,0.11,0,0.02,0.25
6760,PS3,Major League Baseball 2K7,2007,Sports,Spike,0.23,0,0,0.02,0.25
6764,PS3,Turning Point: Fall of Liberty,2008,Shooter,Codemasters,0.21,0.01,0,0.02,0.25
6784,PS3,Monster Jam: Path of Destruction,2010,Racing,Activision,0.21,0.02,0,0.02,0.24
6819,PS3,Pure Futbol,2010,Sports,Ubisoft,0.06,0.13,0,0.05,0.24
6822,PS3,Atelier Meruru: Alchemist of Arland 3,2011,Role-Playing,Nippon Ichi Software,0.05,0,0.18,0.01,0.24
6823,PS3,AC/DC LIVE: Rock Band Track Pack,2008,Misc,MTV Games,0.21,0.01,0,0.02,0.24
6834,PS3,Singularity,N/A,Shooter,Unknown,0.17,0.04,0.01,0.03,0.24
6855,PS3,Grand Slam Tennis 2,2012,Sports,Electronic Arts,0.09,0.11,0,0.04,0.24
6867,PS3,Bakugan: Battle Brawlers,2009,Action,Activision,0.19,0.03,0,0.02,0.24
6877,PS3,Mobile Suit Gundam Battlefield Record U.C.0081,2009,Action,Namco Bandai Games,0,0,0.24,0,0.24
6891,PS3,Pictionary: Ultimate Edition,2011,Misc,THQ,0.15,0.06,0,0.03,0.24
6920,PS3,Risen 2: Dark Waters,2012,Role-Playing,Deep Silver,0.04,0.14,0.01,0.05,0.24
6935,PS3,Ar tonelico Qoga: Knell of Ar Ciel,2010,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24
6954,PS3,Madagascar: Escape 2 Africa,2008,Action,Activision,0.12,0.08,0,0.04,0.23
6978,PS3,Saint Seiya: Sanctuary Battle,2011,Action,Namco Bandai Games,0,0.09,0.11,0.03,0.23
6983,PS3,Cross Edge,2008,Role-Playing,Nippon Ichi Software,0.14,0.02,0.05,0.02,0.23
6985,PS3,Cabela's Big Game Hunter 2012,2011,Sports,Activision,0.17,0.03,0,0.03,0.23
6993,PS3,SingStar Pop Edition,2009,Misc,Sony Computer Entertainment,0,0.19,0,0.05,0.23
6996,PS3,Dynasty Warriors: Gundam Reborn,2013,Action,Tecmo Koei,0,0,0.23,0,0.23
6998,PS3,The Club,2008,Shooter,Sega,0.14,0.07,0,0.03,0.23
6999,PS3,Carnival Island,2011,Misc,Sony Computer Entertainment,0.13,0.06,0,0.04,0.23
7019,PS3,Hannah Montana: The Movie,2009,Adventure,Disney Interactive Studios,0.14,0.06,0,0.03,0.23
7046,PS3,NASCAR 08,2007,Racing,Electronic Arts,0.15,0.05,0,0.03,0.23
7054,PS3,Spider-Man: Edge of Time,2011,Action,Activision,0.13,0.07,0,0.03,0.23
7057,PS3,Cabela's Outdoor Adventures (2009),2009,Sports,Activision Value,0.21,0,0,0.02,0.23
7069,PS3,Musou Orochi Z,2009,Action,Tecmo Koei,0,0,0.23,0,0.23
7094,PS3,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,2010,Sports,Konami Digital Entertainment,0,0,0.23,0,0.23
7111,PS3,Ratchet & Clank: Full Frontal Assault,2012,Adventure,Sony Computer Entertainment,0.19,0.01,0,0.02,0.23
7119,PS3,Child of Eden,2011,Shooter,Ubisoft,0.09,0.1,0,0.04,0.23
7132,PS3,3rd Super Robot Wars Z Jigoku Hen,2014,Role-Playing,Namco Bandai Games,0,0,0.23,0,0.23
7139,PS3,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,2011,Action,Namco Bandai Games,0,0,0.22,0,0.22
7145,PS3,Killer is Dead,2013,Action,Deep Silver,0.12,0.04,0.05,0.02,0.22
7156,PS3,G-Force,2009,Action,Disney Interactive Studios,0.13,0.06,0,0.03,0.22
7171,PS3,Sengoku Basara 3 Utage,2011,Action,Capcom,0,0,0.22,0,0.22
7179,PS3,MotoGP 09/10,2010,Racing,Capcom,0.05,0.13,0,0.04,0.22
7180,PS3,Rune Factory: Tides of Destiny,2011,Role-Playing,Marvelous Interactive,0.14,0,0.07,0.01,0.22
7183,PS3,Move Fitness,N/A,Sports,Sony Computer Entertainment,0,0.17,0,0.05,0.22
7184,PS3,Atelier Escha & Logy: Alchemists of the Dusk Sky,2013,Role-Playing,Tecmo Koei,0.06,0.04,0.1,0.02,0.22
7202,PS3,Hitman: HD Trilogy,2013,Action,Square Enix,0.07,0.1,0,0.04,0.22
7204,PS3,Castlevania: Lords of Shadow 2,2014,Action,Konami Digital Entertainment,0.03,0.13,0.02,0.04,0.22
7212,PS3,The Legend of Heroes: Trails of Cold Steel,2013,Role-Playing,Nippon Ichi Software,0.05,0.04,0.12,0.02,0.22
7218,PS3,The Walking Dead: Season Two,2014,Adventure,Telltale Games,0.09,0.09,0,0.04,0.22
7260,PS3,Just Dance 2016,2015,Misc,Ubisoft,0.1,0.08,0,0.04,0.22
7261,PS3,Pinball Hall of Fame: The Williams Collection,2009,Misc,Crave Entertainment,0.2,0,0,0.02,0.22
7290,PS3,Lost Planet 3,2013,Shooter,Capcom,0.07,0.06,0.06,0.03,0.22
7293,PS3,SBK X: Superbike World Championship,2010,Racing,Black Bean Games,0.05,0.13,0,0.04,0.22
7304,PS3,Apache: Air Assault,2010,Simulation,Activision,0.11,0.07,0,0.03,0.22
7316,PS3,Afrika,2008,Adventure,Unknown,0.12,0,0.08,0.01,0.21
7323,PS3,SingStar: Back to the 80s,2011,Misc,Sony Computer Entertainment,0,0.16,0,0.05,0.21
7346,PS3,Baja: Edge of Control,2008,Racing,THQ,0.1,0.08,0,0.04,0.21
7355,PS3,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,2010,Action,Namco Bandai Games,0,0,0.21,0,0.21
7358,PS3,de Blob 2,2011,Platform,THQ,0.11,0.07,0,0.03,0.21
7370,PS3,GRID Autosport,2014,Racing,Codemasters,0.05,0.11,0.01,0.04,0.21
7378,PS3,G.I. Joe: The Rise of Cobra,2009,Action,Electronic Arts,0.11,0.07,0,0.03,0.21
7392,PS3,Champion Jockey: G1 Jockey & Gallop Racer,2011,Sports,Tecmo Koei,0.06,0.05,0.08,0.02,0.21
7425,PS3,WRC: FIA World Rally Championship,N/A,Racing,Black Bean Games,0,0.15,0.01,0.05,0.21
7436,PS3,Disgaea D2: A Brighter Darkness,2013,Role-Playing,Nippon Ichi Software,0.09,0,0.1,0.01,0.21
7465,PS3,Marvel Super Hero Squad: Comic Combat,2011,Action,THQ,0.11,0.07,0,0.03,0.21
7473,PS3,Pro Yaky? Spirits 2010,2010,Sports,Konami Digital Entertainment,0,0,0.21,0,0.21
7484,PS3,Anarchy Reigns,2012,Action,Sega,0.1,0.03,0.06,0.02,0.21
7492,PS3,Kung Fu Rider,2010,Action,Sony Computer Entertainment,0.06,0.1,0.01,0.04,0.21
7493,PS3,Jikkyou Powerful Pro Yakyuu 2012,2012,Action,Konami Digital Entertainment,0,0,0.21,0,0.21
7504,PS3,Enchanted Arms,2007,Role-Playing,Ubisoft,0.17,0.01,0,0.02,0.2
7526,PS3,Major League Baseball 2K11,2011,Sports,Take-Two Interactive,0.15,0.03,0,0.02,0.2
7527,PS3,Mobile Suit Gundam: Crossfire,2006,Simulation,Namco Bandai Games,0.06,0,0.14,0.01,0.2
7539,PS3,Fairy Fencer F,2013,Role-Playing,Nippon Ichi Software,0.05,0.05,0.09,0.02,0.2
7540,PS3,Atelier Shallie: Alchemists of the Dusk Sea,2014,Role-Playing,Tecmo Koei,0.06,0.05,0.08,0.02,0.2
7545,PS3,Arcana Heart 3,2011,Fighting,PQube,0.04,0.05,0.1,0.02,0.2
7559,PS3,Earth Defense Force: Insect Armageddon,2011,Shooter,D3Publisher,0.06,0.04,0.08,0.02,0.2
7567,PS3,International Cricket 2010,2010,Sports,Codemasters,0,0.15,0,0.05,0.2
7571,PS3,Way of the Samurai 4,2011,Action,Nippon Ichi Software,0,0.03,0.16,0.01,0.2
7572,PS3,Clive Barker's Jericho,2007,Shooter,Codemasters,0.17,0.01,0,0.02,0.2
7574,PS3,Captain America: Super Soldier,2011,Action,Sega,0.1,0.07,0,0.03,0.2
7601,PS3,Afro Samurai,2009,Action,Atari,0.12,0.05,0,0.03,0.2
7607,PS3,No More Heroes: Heroes' Paradise,2010,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.2
7638,PS3,The Witch and the Hundred Knight,2013,Role-Playing,Nippon Ichi Software,0.06,0.02,0.1,0.01,0.2
